"Symbol","Uniprot","p_mesor","mesor_CTL","mesor_AD","BHQ","Bonf"
"ATP5PD","O75947","0.731628321133086","72705.5867399199","72921.2321427008",0.882108270534475,1
"MAPK8","P45983","0.841249180108546","2891.37385940449","2900.83759905068",0.936741389794109,1
"SEC22B","O75396","0.405553231688744","31159.1184863547","31443.5692187546",0.655243845439797,1
"NOLC1","Q14978","0.500952774719188","15784.3262493948","15697.1781243863",0.73496901645808,1
"CHCHD6","Q9BRQ6","0.168510524716762","15504.8907433257","15236.5509365255",0.424731242973154,1
"COQ8A","Q8NI60","0.238462166735587","7631.52473963652","7786.60406150358",0.49862011529887,1
"PPIP5K1","Q6PFW1","0.453183077220596","2997.66188538874","2965.45632912894",0.695985174017637,1
"PDE4A","P27815","0.181558729301502","4313.01322138774","4234.93825534367",0.440453247675236,1
"ATG9A","Q7Z3C6","0.0525487812038088","6199.02381951629","6347.60018348109",0.249918549194499,1
"RAB18","Q9NP72","1.24021673141861e-05","36559.6192761197","35072.4992412436",0.00310499284284139,0.0969105353930502
"RALB","P11234","0.42465034282355","6257.79002147613","6199.36417453185",0.669535467882006,1
"RIPOR1","Q6ZS17","0.553492729037143","5118.0371873671","5088.17126305949",0.771080795987919,1
"TERF2IP","Q9NYB0","0.0725399965709014","7659.56197666078","7956.38507412279",0.288251881474708,1
"PSMA2","P25787","0.787311212413182","12012.7575752777","11972.6419339563",0.910201185648262,1
"KIF13B","Q9NQT8","0.00178379528505741","3162.72955487952","3275.94486590195",0.0486707742271847,1
"GDAP1L1","Q96MZ0","0.418732294311909","14219.9606741431","14121.9881763513",0.665305845415465,1
"RBMX","P38159","0.112898279640238","40451.8787619977","41886.2422609432",0.3541498021312,1
"ACBD5","Q5T8D3","0.832108895750622","7494.27681620311","7481.38837630223",0.933014037901601,1
"HPX","P02790","0.536005499354415","13183.2761145495","13423.4744750026",0.759308733131871,1
"ITPK1","Q13572","0.638793963782262","7141.42290148886","7196.27818878203",0.82819579110579,1
"ARL3","P36405","0.718147983296047","16079.6039627858","16000.1294520078",0.874553236864287,1
"NISCH","Q9Y2I1","0.0479321867910687","8870.07995187756","9001.54469387778",0.240091094606033,1
"PI4K2A","Q9BTU6","0.00370444493452746","9009.06180291646","9225.63783998016",0.0716452220524736,1
"PSMB5","P28074","5.58684444596988e-06","17293.2256156156","17850.4301462044",0.00182581908772375,0.0436556025008086
"LGI1","O95970","0.853257852671958","40950.7429381272","41137.8277042023",0.942249415033731,1
"TRPV2","Q9Y5S1","0.215997073211015","7771.90252801814","7548.42623332307",0.476384547952248,1
"ARHGEF18","Q6ZSZ5","0.123593403491421","3386.31667428795","3356.00787306702",0.367628037640641,1
"MPP5","Q8N3R9","0.17612429251522","7595.30336316745","7660.70472655952",0.434205570947152,1
"PALM2","Q8IXS6","0.000559546425959285","14259.3901107532","13689.6098682391",0.0269894800768262,1
"EPPK1","P58107","0.1230176275306","521.805637461642","584.493435382637",0.366753049036287,1
"LIPE","Q05469","0.875803892979558","6219.02957979022","6238.09131532392",0.953403680655094,1
"RNMT","O43148","0.0033543776881402","13124.1960123244","12765.0289641133",0.0678909383011078,1
"TMEM132A","Q24JP5","0.436746991987011","3241.80051639297","3261.94966110809",0.682411716733954,1
"AASS","Q9UDR5","0.0363648654428307","5733.89872366642","5492.74337357868",0.209863411056336,1
"BAZ1B","Q9UIG0","0.183991609583223","3333.00790178043","3445.0810676309",0.443054063877752,1
"JAK1","P23458","0.0129176861576076","4372.44891164225","4519.81771944695",0.130411885834038,1
"WDR26","Q9H7D7","0.467279277230478","8177.00834623401","8126.0840026105",0.70734604267318,1
"EPHB1","P54762","0.0939650681548759","2085.01891707463","2143.3927714881",0.323028175346327,1
"DNAJA3","Q96EY1","0.907492572447624","11321.5660100331","11326.2176901451",0.967306175688873,1
"SUPT6H","Q7KZ85","0.00643481465569884","2174.3824264785","2259.73280558472",0.0923328645859997,1
"FAAH","O00519","0.884247136088588","6081.24463428503","6077.28270748246",0.957525931457348,1
"DCXR","Q7Z4W1","0.703602679990332","25503.2429936538","25634.0697512413",0.865274054366455,1
"RNF20","Q5VTR2","0.0133661339261868","3987.3831422747","4163.86488576017",0.13187243749902,1
"TUBGCP3","Q96CW5","0.535212658978819","4533.49026185735","4514.78084165426",0.75903649091852,1
"LGI3","Q8N145","0.832117615396772","18064.5519803974","17939.1419934497",0.933014037901601,1
"CACNB2","Q08289","0.236127260544675","14594.9933186271","14784.8136003196",0.496261004275441,1
"PSMD10","O75832","0.532192496057591","11825.6793085069","11710.580193836",0.757150648472845,1
"LIMK1","P53667","0.572328082417229","10880.1976574349","10926.7550931006",0.783260395791363,1
"ATL3","Q6DD88","0.158812057377461","11609.8320641128","11338.5846676197",0.413928424398759,1
"ACY1","Q03154","0.0670334944343974","10088.8455747203","10310.427643712",0.27903977537126,1
"IGKC","P01834","0.569489410057645","24506.1606932432","25347.0789243645",0.781522699366076,1
"PEPD","P12955","0.687181293693437","17944.2087192413","18064.8276100012",0.855818478420489,1
"SEC13","P55735","0.139744857042898","16504.6749950585","16378.2082693511",0.389015430328894,1
"PLCB4","Q15147","0.0952960227198632","6590.35067238213","7043.19152801765",0.325409510624755,1
"MTAP","Q13126","0.00556401733910734","9039.86265017918","9310.42308092378",0.0879550147342418,1
"SCARB2","Q14108","0.451771392024446","25823.3083733771","25622.7922123636",0.694909775054925,1
"BCS1L","Q9Y276","0.773439569003096","10174.5269341241","10196.3256417518",0.901365666247605,1
"PTPN9","P43378","0.0406973025380956","11422.8116669751","11168.0796343445",0.222073129911089,1
"PECAM1","P16284","0.64043612237785","3799.33873948074","3834.95610352039",0.828949455070485,1
"APLP1","P51693","0.101322187248593","10689.4706752431","10385.1436818329",0.335199461996699,1
"TCERG1","O14776","0.254797406528137","7509.21380387177","7658.6500280331",0.51687095914093,1
"RICTOR","Q6R327","0.06642509376342","2824.5147043243","2900.96391770596",0.277854717784265,1
"MTMR6","Q9Y217","0.249466695597034","7167.8787362378","7095.13047617592",0.512173609930432,1
"MTM1","Q13496","0.129861894328062","8334.92947508395","8198.71646640705",0.376946821054783,1
"TAOK2","Q9UL54","0.092474562278143","7457.84003242692","7626.69953589125",0.320904952652801,1
"ATP2A3","Q93084","0.10084545983145","183.044139001179","249.504763338552",0.33491960001444,1
"RHOT2","Q8IXI1","0.156609713781353","8272.9498243167","8494.09303848243",0.410378371390842,1
"CMPK2","Q5EBM0","0.0205347644043734","6442.28464947865","6606.47832457537",0.159185167714061,1
"ARF4","P18085","0.314070848334434","10553.0553927971","10322.8587871251",0.576031925929448,1
"NUMB","P49757","0.721261203060355","7843.09558559974","7823.03025678706",0.876488102246948,1
"KIAA0100","Q14667","0.136169456302356","2324.58164543465","2386.85424380866",0.384919880267062,1
"IGHG3","P01860","0.490508922109572","15967.2096399555","16883.9327783971",0.725784831798407,1
"RPS4X","P62701","0.0170635223090354","32773.8692098747","32147.1596043978",0.145720615653336,1
"SH3BGRL","O75368","0.0811438609430963","26649.3653767003","27439.874969685",0.303171470542091,1
"TRRAP","Q9Y4A5","0.485494437537693","1417.56693957662","1434.01755741033",0.721679115322226,1
"MAPK9","P45984","0.0676123178815319","5298.4700486665","5188.15391139726",0.279526383745796,1
"SLC2A3","P11169","0.0104141643489302","23560.170552097","22401.7283610811",0.117352555453354,1
"PSMB1","P20618","0.00623536749507015","16690.6049367877","17022.4901420326",0.0914130611753812,1
"PDE4DIP","Q5VU43","0.196637962570062","3339.35295484811","3401.08519437531",0.459791151357658,1
"CAPRIN1","Q14444","0.394542034917454","18938.0179250245","18792.3102749563",0.649251769075624,1
"MCTS1","Q9ULC4","0.121013220589377","14724.6762839298","14495.0914892451",0.36383120649688,1
"ANKIB1","Q9P2G1","0.976420992583921","4950.73185318064","4945.75849236217",0.992813573323905,1
"RAB11B","Q15907","0.600165438796788","44224.3403002649","44060.3997535023",0.803855457449109,1
"AARSD1","Q9BTE6","0.819281074077639","8332.33121523485","8358.79662404875",0.927000045300126,1
"DAPK1","P53355","0.00198624172465008","4161.96101226667","4301.66894949289",0.0520948344390913,1
"SRM","P19623","0.995869684231519","10428.1643653804","10421.1855194885",0.999179909365442,1
"DDX24","Q9GZR7","0.419986737300887","2794.45047804016","2846.59046777482",0.66619830591187,1
"TAOK3","Q9H2K8","0.254388527118732","4333.1341665309","4295.47959440536",0.516683592837191,1
"ASS1","P00966","0.763637930106183","19977.0061192771","20016.5170998711",0.897192153933379,1
"SMPD3","Q9NY59","4.24299453314726e-06","8315.35488870675","7983.05494400348",0.00178637878764136,0.0331547592820127
"ECHDC1","Q9NTX5","0.338573342454944","17689.1315980836","17507.969361983",0.600729359205934,1
"SETD3","Q86TU7","0.650330727344118","7831.94511595013","7812.69556754416",0.833677167985556,1
"ARAP1","Q96P48","0.205267521008834","2733.83334026648","2774.18126358524",0.466267560803206,1
"MYBBP1A","Q9BQG0","0.339740995375918","3501.13880597277","3547.70911268514",0.601980983643407,1
"UBQLN4","Q9NRR5","0.0256807003663233","6029.59800468262","6177.87280065481",0.178234549624484,1
"FAHD1","Q6P587","0.306178145259662","19153.2713836535","19478.5484783263",0.567217229715301,1
"LZTFL1","Q9NQ48","0.132678739669818","27832.1843633788","27283.7454463747",0.380646074751135,1
"PRICKLE2","Q7Z3G6","0.560018251705813","3470.83710249724","3489.28166363843",0.775333561096602,1
"STAM2","O75886","0.67285363768037","9545.66289683769","9580.37633936797",0.846589055825893,1
"ACSF2","Q96CM8","0.185636831549202","10224.8652944703","10052.0970039385",0.445515401875518,1
"ERP29","P30040","0.364335660462727","27364.3299223314","27035.4541730884",0.62268566291683,1
"LNPK","Q9C0E8","0.0342495703409647","16501.0702095657","16211.5390087507",0.204147496158092,1
"AKR1C1","Q04828","0.0587923685548738","16438.7801082854","17148.9334908233",0.263268520279532,1
"ABCF3","Q9NUQ8","0.16555422693921","8919.32422021737","9022.38823848571",0.420640760546448,1
"ARFIP2","P53365","0.242483579309875","13500.1423759954","13359.639541254",0.503542093034915,1
"SOS1","Q07889","0.675537110900342","4639.00311250875","4648.41048007233",0.848384279102422,1
"DSTN","P60981","0.136220283119209","51399.5547352512","50136.1120177592",0.384919880267062,1
"MVD","P53602","0.374696496678165","9564.40748815629","9446.75800763308",0.632558524652105,1
"PPIP5K2","O43314","0.00279933394669553","5546.41843626924","5395.20635659471",0.0617909476256465,1
"EIF3E","P60228","0.762478195319159","11994.3343815038","12012.0007458505",0.897192153933379,1
"TXLNA","P40222","0.901800043716077","4884.48802000964","4884.81199081645",0.966082306153366,1
"HOMER2","Q9NSB8","0.740661074850713","8877.8167800155","8846.01846577927",0.886977109407428,1
"KIAA1549","Q9HCM3","0.00196269819470169","6878.32414388098","6595.10491381831",0.0520948344390913,1
"CHD5","Q8TDI0","0.891684724741609","1128.41716157592","1136.24135992678",0.960786602196764,1
"COL4A2","P08572","0.315748754033262","9749.92479200158","9363.0870614199",0.577695536207597,1
"DAGLA","Q9Y4D2","0.992065805349898","7508.68591520523","7513.19021076949",0.998382293220076,1
"UBE3B","Q7Z3V4","0.143218751550621","5124.08491143071","5054.85393906855",0.392532909370941,1
"PSMA6","P60900","0.538655120411313","23966.4482577357","24079.8737081172",0.761105880141586,1
"CARM1","Q86X55","0.00426836435874867","14280.1405769138","13915.3884781912",0.0764977043561058,1
"PPM1E","Q8WY54","0.243840841930049","7972.48864105438","7893.78420482699",0.505269779591992,1
"PNMA8B","Q9ULN7","0.883832898804328","5693.81609219574","5715.84242840471",0.95734270463779,1
"ITGB2","P05107","0.204172661945287","5829.72028901709","5962.74836872537",0.465731062428126,1
"EARS2","Q5JPH6","0.444937217924175","12804.259248406","12943.2542889935",0.689829250170536,1
"CACNB3","P54284","0.0384129695718222","4572.49508025392","4675.57541786014",0.215810899652348,1
"MTMR7","Q9Y216","0.00613411170612117","4437.07048720645","4305.69166415947",0.0909011822018465,1
"NAA35","Q5VZE5","0.0271816997495595","8465.87625657402","8292.73591039784",0.183646841295269,1
"AFTPH","Q6ULP2","0.402313232863146","3512.27032631464","3494.5057634409",0.653422166496566,1
"DTNB","O60941","0.0839731065515971","1566.58348866971","1599.98178010963",0.307337636812262,1
"RUFY2","Q8WXA3","0.168897243045079","9434.80717872788","9322.33779845677",0.425181397279075,1
"ADK","P55263","0.00139857666144462","12682.7350488658","13027.9474096477",0.04285677659815,1
"YARS2","Q9Y2Z4","0.0959086827696181","11400.1797883326","11174.4805829119",0.326834037139902,1
"ARFGAP2","Q8N6H7","0.00435102560321375","15802.7540361812","15371.2542307909",0.0767624522247536,1
"AIDA","Q96BJ3","0.145274200755676","14045.8565257721","14264.6709281816",0.395315430502935,1
"SERPINA3","P01011","0.544372789964015","13540.4984053173","13105.9389165852",0.7661495750722,1
"SYT12","Q8IV01","0.0180177203604808","17896.2976707637","17123.2900630683",0.149936599464108,1
"SMCHD1","A6NHR9","0.144538121270083","1710.89654593821","1685.52008063042",0.394626442908605,1
"GABRB1","P18505","0.614401027447462","5649.09279149004","5622.03744938478",0.812890218163642,1
"DDAH2","O95865","0.738433093799194","23469.8087765511","23583.5984787703",0.885815180934906,1
"HNRNPA0","Q13151","0.062450185507146","11275.9868855757","12012.8687111232",0.270202519132247,1
"SMAP2","Q8WU79","0.712493413415153","14041.9612725433","14180.9596896851",0.871271288329578,1
"WDFY1","Q8IWB7","0.995026406034567","11519.186294595","11505.8087972789",0.999179909365442,1
"HTRA2","O43464","0.0138985261740026","6374.83456079971","6507.96630621217",0.133833870551734,1
"NME2","P22392","0.805677293077894","55423.8105525067","55266.1384263719",0.918729440468994,1
"LAMA4","Q16363","0.183891305692909","3972.98289839712","3848.40756325264",0.44294903288668,1
"KCNA1","Q09470","0.0886026847971515","8377.46172223841","8717.83047017268",0.315561248406993,1
"FAM81A","Q8TBF8","0.033180545672192","16908.4917836463","16400.0120460268",0.200830971249038,1
"ARHGEF17","Q96PE2","0.106719957749115","3128.63564748651","3189.9581086138",0.343991847423853,1
"PEX5","P50542","0.159145829332439","2364.87254033697","2321.65065019174",0.414521836801226,1
"CRBN","Q96SW2","0.280145709826885","12493.2018694069","12352.2499463126",0.544386283013224,1
"ZER1","Q7Z7L7","0.115989903492553","6102.29314696643","6179.56349341114",0.357242746315175,1
"JPT1","Q9UK76","0.978571009968786","13873.1472656568","13849.3323357158",0.993316948804377,1
"ASTN2","O75129","0.0255104383332697","2777.80048424243","2712.68014813373",0.178009626475974,1
"FUBP3","Q96I24","0.76027122097093","6621.9150108605","6661.42555852894",0.896583054733904,1
"ATG16L1","Q676U5","0.088517410980121","6584.20268761087","6686.27215840494",0.315401299315397,1
"FN3KRP","Q9HA64","0.48779189255666","13735.0667225046","13908.485229258",0.723707272583984,1
"ELP2","Q6IA86","0.415335773891204","4726.57074272489","4674.0124983086",0.662333415752218,1
"NOP58","Q9Y2X3","0.735958631446785","10233.4095111894","10192.8198795332",0.884599407187383,1
"PSMB4","P28070","0.256230468956487","15049.1764617299","15333.9495051465",0.518728866617257,1
"CTPS2","Q9NRF8","0.494835495642013","6080.26374941336","6134.85744693934",0.728774591345712,1
"EXOG","Q9Y2C4","0.8529329442038","10298.9858605692","10330.4223742162",0.942249415033731,1
"GSTM4","Q03013","0.455486063875182","1749.89513944903","1997.50659392988",0.698149882918923,1
"PEAK1","Q9H792","0.163130956751892","2603.95923080568","2550.02596228128",0.418301037913091,1
"CNRIP1","Q96F85","0.287674029350688","29578.3098319871","29114.9777649958",0.551361861115488,1
"GGCT","O75223","0.19973126493571","25213.9029233079","24715.5394536693",0.46174559296084,1
"HACD3","Q9P035","0.340785020403296","16685.1786534309","16905.4206660009",0.603010450505289,1
"EPS8","Q12929","0.198606868922676","3470.38750180033","3412.77842727108",0.460918940826193,1
"DDX23","Q9BUQ8","0.391526000934749","7424.22344983685","7527.32504656919",0.646530889962834,1
"ERLEC1","Q96DZ1","0.37201450305606","13418.4729611789","13275.0043255288",0.630021960745568,1
"STRIP1","Q5VSL9","0.155895537890098","6928.13637186485","6854.69044736127",0.410378371390842,1
"ASNS","P08243","0.0389278421570552","10246.8211505539","9774.64144464191",0.217011979263095,1
"IGHM","P01871","0.105505513792703","19254.4633725802","23894.2091534671",0.342225024813691,1
"ATAD1","Q8NBU5","0.1377620267374","15387.7146520669","15123.8972207383",0.38638638798494,1
"TOLLIP","Q9H0E2","0.552030890457509","26504.2606541872","26634.3190402477",0.770142720591854,1
"MYO1E","Q12965","0.856910240766824","3802.60439061281","3780.95478117001",0.943615645624572,1
"VPS29","Q9UBQ0","0.902764348641286","22095.9212081478","22056.3794313084",0.966082306153366,1
"RAB3D","O95716","0.0137397017354946","4995.95926723584","5244.96756961668",0.133373498515341,1
